Provider,TotalClaims,TotalClaimAmount,AvgClaimAmount,MaxClaimAmount,UniquePhysicians,PotentialFraud,anomaly_score,behavior_risk
PRV53214,18,4280,237.77777777777777,2000,9,0,-0.1729492174690021,0.021380946
PRV53215,11,1560,141.8181818181818,300,5,0,-0.1704737968905654,0.018323056
PRV53216,115,20930,182.0,3300,5,0,-0.1549147595338023,0.1424942
PRV53217,5,1570,314.0,500,5,0,-0.1680102336332023,0.07761635
PRV53218,13,2780,213.84615384615384,1500,7,0,-0.1735928083278348,0.017707046
PRV53220,5,110000,22000.0,42000,1,0,0.0601122591737226,0.17437313
PRV53221,16,6510,406.875,2800,1,0,-0.1755400161419487,0.019980391
PRV53222,45,10770,239.3333333333333,3300,3,0,-0.176211730029951,0.11825618
PRV53223,23,11790,512.6086956521739,3500,1,0,-0.1722526264753341,0.031061143
PRV53224,12,1680,140.0,1000,1,0,-0.1740372969422955,0.017701076
PRV53225,49,415300,8475.510204081633,30000,4,0,-0.0116500551737072,0.7826027
PRV53226,19,150000,7894.736842105263,16000,2,0,-0.0715619353704295,0.07382909
PRV53227,74,18610,251.48648648648648,3300,2,0,-0.1724016182222332,0.14744917
PRV53228,1,600,600.0,600,1,0,-0.1658184865545748,0.0
PRV53229,139,29840,214.6762589928057,3300,4,0,-0.1554062655385046,0.17320126
PRV53230,56,16260,290.35714285714283,2500,11,0,-0.1724583453563019,0.16724148
PRV53232,64,25300,395.3125,3300,4,0,-0.1747346921439706,0.15690634
PRV53233,13,96000,7384.615384615385,13000,4,0,-0.0811935467148917,0.040679928
PRV53235,2,170,85.0,100,1,0,-0.1659436505016824,0.0
PRV53236,9,96000,10666.666666666666,27000,1,0,-0.0489728433137996,0.052122355
PRV53237,8,1230,153.75,600,1,0,-0.1732826970908293,0.026470628
PRV53238,195,143590,736.3589743589744,32000,55,0,-0.0390190423334534,0.19208245
PRV53239,113,232580,2058.230088495576,34000,37,0,-0.0582334338429532,0.22013879
PRV53240,6,4860,810.0,3000,5,0,-0.1636879778101961,0.05013882
PRV53242,259,1176290,4541.660231660232,57000,65,1,0.1200090872792748,0.5286695
PRV53243,75,111760,1490.1333333333334,24000,22,0,-0.1036375527241955,0.18504846
PRV53244,508,465750,916.8307086614174,35000,24,0,0.0135125894995302,0.1433941
PRV53245,146,214800,1471.2328767123288,41000,44,1,-0.042457068981708,0.22611286
PRV53246,109,56490,518.256880733945,22000,31,0,-0.1100216981855252,0.15858285
PRV53247,37,65960,1782.7027027027027,20000,12,0,-0.1330426660620122,0.120294906
PRV53248,57,88890,1559.4736842105262,34000,16,0,-0.1055656767652154,0.22398305
PRV53249,23,60140,2614.782608695652,17000,6,0,-0.1266597596590112,0.045153633
PRV53251,233,95400,409.4420600858369,12000,9,0,-0.1012302674399359,0.1640823
PRV53252,77,78090,1014.1558441558442,40000,15,0,-0.0891724352378729,0.15884157
PRV53253,110,35600,323.6363636363636,6800,66,0,-0.0647197026203998,0.16969702
PRV53254,9,1190,132.22222222222223,700,6,0,-0.1700615716168966,0.022148103
PRV53255,26,7760,298.46153846153845,3300,17,0,-0.1696861091091086,0.031085353
PRV53256,345,458710,1329.5942028985507,57000,87,0,0.0610905340545189,0.2727179
PRV53257,25,11120,444.8,3300,14,0,-0.1725767199587718,0.03197332
PRV53258,80,39490,493.625,13000,22,0,-0.1390901120809086,0.1973403
PRV53259,187,61050,326.47058823529414,3300,38,0,-0.1073754230054344,0.14074148
PRV53260,134,31320,233.73134328358208,6000,14,0,-0.1458567008485976,0.14702423
PRV53261,194,41550,214.1752577319588,2100,28,0,-0.1163075810620526,0.1459192
PRV53262,118,45250,383.4745762711864,3300,47,0,-0.1046328791818013,0.16935119
PRV53265,92,328820,3574.1304347826085,57000,37,1,-0.0311102309334965,0.4332088
PRV53266,257,974110,3790.311284046693,59000,97,1,0.1157414244648867,0.2893473
PRV53268,74,88230,1192.2972972972973,23000,31,0,-0.105696796346472,0.231094
PRV53269,456,1045640,2293.0701754385964,39000,156,1,0.1672727312367499,0.27714422
PRV53272,24,32660,1360.8333333333333,17000,14,0,-0.1372052558474343,0.03390081
PRV53274,30,4490,149.66666666666666,900,23,0,-0.1503423660218354,0.044188645
PRV53276,291,85280,293.05841924398624,4050,7,0,-0.1005038626158088,0.14953545
PRV53277,44,129060,2933.181818181818,31000,8,1,-0.1004304082287188,0.23030274
PRV53279,36,10520,292.22222222222223,4000,15,0,-0.1689999678066782,0.062613554
PRV53280,15,2030,135.33333333333334,900,6,0,-0.1721013016491429,0.018347226
PRV53281,53,138310,2609.622641509434,15000,18,0,-0.09932920973072,0.25678414
PRV53282,31,5730,184.83870967741936,2600,9,0,-0.1698240815483542,0.047549997
PRV53283,97,100220,1033.1958762886595,26000,18,0,-0.1092954285374185,0.17846057
PRV53284,148,74780,505.2702702702703,13000,21,0,-0.1240767932958813,0.15846771
PRV53288,43,12340,286.9767441860465,3300,27,0,-0.1579180342210248,0.10751689
PRV53289,106,36260,342.07547169811323,8000,40,0,-0.1080623544403363,0.13626695
PRV53290,6,3860,643.3333333333334,1800,5,0,-0.1645069381359847,0.05016356
PRV53291,10,2730,273.0,1000,8,0,-0.1715570743796781,0.019960184
PRV53292,41,33700,821.9512195121952,12000,13,0,-0.1539684835356361,0.10914388
PRV53293,41,10080,245.85365853658536,2200,16,0,-0.1663469628544045,0.085753426
PRV53294,582,180760,310.58419243986253,9030,20,0,-0.0296650730058194,0.15768845
PRV53295,197,333990,1695.3807106598986,57000,49,1,-0.0032260322207186,0.23480159
PRV53296,187,62740,335.5080213903743,3300,105,0,-0.0027237924135979,0.15580215
PRV53297,29,171770,5923.103448275862,57000,14,1,-0.047663925461701,0.13274743
PRV53298,63,67130,1065.5555555555557,17000,33,0,-0.1158842604207142,0.21309038
PRV53300,354,126160,356.38418079096044,7060,71,0,-0.0091288481410056,0.16578327
PRV53301,67,16070,239.8507462686567,2600,7,0,-0.17194821493158,0.12897761
PRV53303,111,35770,322.2522522522523,3300,6,0,-0.1609109646384657,0.15043925
PRV53304,13,59670,4590.0,47000,7,0,-0.0663892767189274,0.03457062
PRV53305,19,21440,1128.421052631579,14000,10,0,-0.1399375834329207,0.02583859
PRV53306,78,17600,225.64102564102564,2200,6,0,-0.1633475436492329,0.14599872
PRV53307,34,7430,218.52941176470588,2700,11,0,-0.1722431539177132,0.05873991
PRV53308,45,125990,2799.777777777778,39000,6,0,-0.0813729910004236,0.23584731
PRV53309,63,45260,718.4126984126984,19000,11,0,-0.1388681596922943,0.17107187
PRV53310,10,2290,229.0,900,6,0,-0.1741602549321791,0.022270584
PRV53312,65,29790,458.3076923076923,5000,9,0,-0.1633613461425487,0.1563091
PRV53313,68,17800,261.7647058823529,2500,17,0,-0.1658478650326232,0.16125627
PRV53314,57,92490,1622.6315789473683,57000,8,0,-0.0563647125903044,0.26644927
PRV53315,25,8340,333.6,3300,6,0,-0.1787928840607213,0.031360634
PRV53317,16,45850,2865.625,19000,7,0,-0.1222749550412097,0.028263912
PRV53318,21,9420,448.57142857142856,3200,9,0,-0.1747281226391008,0.02682486
PRV53319,114,130220,1142.280701754386,15000,9,0,-0.0999714288313647,0.26506782
PRV53320,62,81340,1311.9354838709678,45000,6,0,-0.081457442163796,0.18484192
PRV53321,81,27530,339.87654320987656,2600,6,0,-0.1664433133110771,0.1758506
PRV53323,18,2920,162.22222222222223,1000,12,0,-0.1664174170187035,0.020048408
PRV53325,63,12890,204.6031746031746,1100,1,0,-0.1618821788840082,0.16271137
PRV53326,102,31950,313.2352941176471,3300,5,0,-0.163330457489214,0.17837082
PRV53329,11,2070,188.1818181818182,1000,10,0,-0.1697589133749349,0.019781323
PRV53331,7,810,115.71428571428572,400,1,0,-0.1727579066193211,0.034109943
PRV53334,29,9340,322.0689655172414,2000,2,0,-0.1747709344769708,0.04265894
PRV53335,381,114030,299.2913385826772,3300,8,0,-0.0821795105900407,0.14946651
PRV53336,3,34000,11333.333333333334,21000,2,0,-0.0529165855909313,0.0
PRV53337,5,1620,324.0,1300,1,0,-0.171734761582253,0.07800379
PRV53339,10,1430,143.0,700,1,0,-0.1739828117024585,0.022170829
PRV53340,23,2170,94.34782608695652,500,1,0,-0.170283321200883,0.026623119
PRV53341,9,4090,454.44444444444446,1800,2,0,-0.1734402606055665,0.022561058
PRV53342,73,25810,353.56164383561645,3300,2,0,-0.1709507088886824,0.16354045
PRV53343,6,310,51.66666666666666,100,2,0,-0.16710985927635,0.048504736
PRV53344,3,630,210.0,400,1,0,-0.1740274740190211,0.0
PRV53346,4,770,192.5,500,1,0,-0.1749485555267468,0.0
PRV53347,6,280,46.66666666666666,100,3,0,-0.1649259381238969,0.048478127
PRV53349,24,2180,90.83333333333331,400,1,0,-0.1675452678859228,0.029890241
PRV53350,4,2420,605.0,1200,1,0,-0.16847641676574,0.0
PRV53351,18,4660,258.8888888888889,1300,1,0,-0.1752455027391216,0.021540739
PRV53352,288,92300,320.4861111111111,3300,1,0,-0.0940143519479931,0.152297
PRV53353,30,9310,310.3333333333333,3300,1,0,-0.175577439274383,0.04556137
PRV53354,18,5120,284.44444444444446,2200,3,0,-0.1765745767177443,0.020641383
PRV53355,3,510,170.0,400,1,0,-0.1714061226288406,0.0
PRV53356,38,3950,103.94736842105264,900,1,0,-0.1645934666473872,0.062200993
PRV53357,2,1820,910.0,1800,1,0,-0.1533033462908705,0.0
PRV53358,3,2840,946.6666666666666,2400,1,0,-0.1549671750071317,0.0
PRV53359,213,57150,268.3098591549296,3300,3,0,-0.1315322671557751,0.17169861
PRV53360,20,2660,133.0,780,1,0,-0.1725560125606933,0.023619218
PRV53361,9,4540,504.44444444444446,3300,4,0,-0.1765692458065745,0.022696776
PRV53362,35,13220,377.7142857142857,3300,5,0,-0.1767136599396069,0.06662826
PRV53363,41,16940,413.1707317073171,3300,2,0,-0.1740101830138098,0.10307721
PRV53364,26,8770,337.3076923076923,3300,3,0,-0.1787503151291573,0.036580782
PRV53365,6,730,121.66666666666669,300,1,0,-0.1722335309742549,0.07719303
PRV53369,1,90,90.0,90,1,0,-0.1656919797699161,0.0
PRV53370,9,1070,118.88888888888889,400,1,0,-0.1729601885766499,0.022098364
PRV53371,43,10930,254.1860465116279,2000,5,0,-0.169662258115252,0.09241989
PRV53373,3,2210,736.6666666666666,2100,2,0,-0.1659373067360772,0.0
PRV53374,387,105160,271.7312661498708,3300,11,0,-0.0834615672823524,0.16169134
PRV53375,15,4590,306.0,1900,4,0,-0.1766760511044103,0.017905718
PRV53376,74,28240,381.6216216216216,5500,4,0,-0.1609239472169505,0.1585469
PRV53377,7,57000,8142.857142857143,12000,3,0,-0.0868505041735516,0.054396655
PRV53378,10,74000,7400.0,15000,1,0,-0.0821292981088436,0.03745169
PRV53379,11,153000,13909.09090909091,55000,3,1,0.0096595045853429,0.08035086
PRV53380,4,22000,5500.0,9000,2,0,-0.1060908187894507,0.0
PRV53381,33,138120,4185.454545454545,22000,11,0,-0.1014685309041089,0.1090284
PRV53382,45,18320,407.1111111111111,3300,15,0,-0.171900138982851,0.11929816
PRV53383,22,51890,2358.6363636363635,18000,11,0,-0.1289943240647619,0.037897415
PRV53384,62,335120,5405.1612903225805,34000,18,1,-0.0518232939101369,0.67495584
PRV53385,1037,1362570,1313.953712632594,49000,25,1,0.1621120977977265,0.34435183
PRV53386,53,13070,246.60377358490567,3300,22,0,-0.1645096204272776,0.14770874
PRV53387,49,36320,741.2244897959183,19000,13,0,-0.1407237784392685,0.18417138
PRV53388,122,123340,1010.983606557377,14000,14,0,-0.1074957414188104,0.20762362
PRV53389,13,19070,1466.923076923077,15000,8,0,-0.133338543805936,0.020349264
PRV53390,15,4320,288.0,2000,4,0,-0.1766675550443141,0.018095551
PRV53391,69,11420,165.5072463768116,2000,28,0,-0.142762824327624,0.14480662
PRV53392,99,33790,341.3131313131313,3300,44,0,-0.1178982415771507,0.15271452
PRV53393,5,9170,1834.0,5000,5,0,-0.1379332884489025,0.08148259
PRV53394,1215,785420,646.4362139917696,57000,22,0,0.1247173258990254,0.16058418
PRV53396,99,452600,4571.717171717171,40000,31,0,-0.0232058284050913,0.5113419
PRV53397,14,122270,8733.57142857143,91000,11,1,0.0788785869970776,0.06125027
PRV53398,5,17410,3482.0,17000,5,0,-0.1127713876926897,0.089684404
PRV53399,33,74120,2246.060606060606,16000,28,1,-0.1083695778329943,0.09577205
PRV53401,303,1143010,3772.310231023104,42000,99,1,0.1407511995489603,0.2946868
PRV53402,17,7230,425.2941176470589,2500,2,0,-0.1782052936493108,0.020483457
PRV53403,72,15250,211.8055555555556,1200,32,0,-0.1332392330732523,0.1602698
PRV53405,189,239010,1264.6031746031747,24000,89,0,0.0161992598329014,0.28274822
PRV53407,133,53960,405.7142857142857,8000,8,0,-0.1413133744103229,0.1520702
PRV53408,47,88780,1888.936170212766,12000,30,0,-0.1048707897258764,0.22679707
PRV53409,34,28130,827.3529411764706,12000,8,0,-0.1510580284649139,0.06751948
PRV53411,6,2570,428.3333333333333,1900,5,0,-0.170873153291979,0.078711666
PRV53412,27,9640,357.037037037037,3300,11,0,-0.1762044053478414,0.036335167
PRV53413,30,34040,1134.6666666666667,16000,22,0,-0.1323757002814479,0.05339406
PRV53415,34,12050,354.4117647058824,3300,22,0,-0.1640291350560383,0.05773499
PRV53416,87,50840,584.3678160919541,14000,14,0,-0.144107558617242,0.17645723
PRV53417,171,115090,673.0409356725146,22000,10,1,-0.1043833593067354,0.1731048
PRV53419,19,46410,2442.6315789473683,25000,13,0,-0.1135317797640484,0.033162076
PRV53421,129,999910,7751.240310077519,57000,25,1,0.0761767947170305,0.67493236
PRV53423,53,48240,910.188679245283,11000,11,0,-0.1497634670986513,0.1932274
PRV53424,263,452390,1720.1140684410643,57000,18,0,0.0006844959599283,0.2328375
PRV53426,10,1480,148.0,400,6,0,-0.1698802260369167,0.019680176
PRV53427,24,8880,370.0,3000,9,0,-0.1755079108528716,0.029132428
PRV53428,22,4930,224.0909090909091,1800,16,0,-0.1611852291417329,0.02576318
PRV53429,29,22690,782.4137931034483,16000,15,0,-0.1390145949187765,0.04296696
PRV53431,42,30080,716.1904761904761,21000,2,0,-0.1326547027695214,0.13833848
PRV53432,122,191580,1570.327868852459,57000,70,0,0.0073203782337706,0.19534276
PRV53433,19,2920,153.68421052631578,900,13,0,-0.1644248625109658,0.02111413
PRV53435,6,5490,915.0,3000,4,0,-0.1593141133023317,0.05042265
PRV53436,18,16420,912.2222222222222,5000,14,0,-0.1531560614636476,0.023801995
PRV53437,9,7740,860.0,6000,7,0,-0.1531875934336189,0.023390213
PRV53438,61,67830,1111.967213114754,14000,15,0,-0.1381884745454816,0.21009758
PRV53439,24,5670,236.25,1300,11,0,-0.1704659597259907,0.029134715
PRV53440,164,59590,363.3536585365854,4000,10,0,-0.141755239172217,0.15908019
PRV53441,38,187610,4937.105263157895,57000,24,0,-0.0463789409736568,0.21443762
PRV53442,46,92730,2015.869565217392,31000,14,0,-0.1129082944084448,0.20763168
PRV53443,215,81290,378.09302325581393,3300,2,0,-0.119338546815566,0.15839508
PRV53444,27,101300,3751.851851851852,21000,19,0,-0.1049270719812021,0.06525162
PRV53445,7,4940,705.7142857142857,2600,3,0,-0.1682576010464047,0.04985849
PRV53446,46,12880,280.0,2600,18,0,-0.1677854055969437,0.114245206
PRV53447,39,6170,158.2051282051282,1600,20,0,-0.1588850512963733,0.07840901
PRV53448,64,92430,1444.21875,19000,47,0,-0.0811398219545344,0.19879346
PRV53449,9,9980,1108.888888888889,9000,9,0,-0.1459150420981674,0.023981927
PRV53450,50,14890,297.8,3300,29,0,-0.1577894624050819,0.16445853
PRV53451,5,25000,5000.0,11000,1,0,-0.1056412003323681,0.233681
PRV53452,62,37100,598.3870967741935,3300,2,0,-0.1682826947822248,0.16620912
PRV53453,15,42980,2865.333333333333,14000,15,0,-0.1196301827956352,0.025992045
PRV53454,25,5580,223.2,2500,14,0,-0.1708384218377869,0.028709818
PRV53455,39,8640,221.53846153846155,2300,13,0,-0.1707754436499871,0.08641792
PRV53456,29,69670,2402.4137931034484,28000,23,0,-0.1041833813104216,0.07045584
PRV53457,5,9430,1886.0,7300,4,0,-0.1376682106800358,0.0806686
PRV53460,3,820,273.3333333333333,500,3,0,-0.1745396544618583,0.0
PRV53461,36,425080,11807.777777777776,125000,14,1,0.1486538168543258,0.5833397
PRV53462,11,4450,404.54545454545456,2400,10,0,-0.1707243752946822,0.01881466
PRV53463,76,38030,500.39473684210526,5000,10,0,-0.1581656681574469,0.14815335
PRV53465,23,34750,1510.8695652173913,14000,12,0,-0.1399137333199197,0.035721973
PRV53467,10,850,85.0,200,3,0,-0.1699139865363851,0.019591603
PRV53469,14,7460,532.8571428571429,3300,10,0,-0.1731919969303569,0.018463867
PRV53470,64,21900,342.1875,3300,28,0,-0.1586625302580363,0.17133476
PRV53471,31,25720,829.6774193548387,19000,18,0,-0.131338471223835,0.05002115
PRV53472,3,3440,1146.6666666666667,3300,2,0,-0.1575470041034394,0.0
PRV53473,11,7140,649.0909090909091,2400,3,0,-0.1698133389436698,0.018990947
PRV53474,6,470,78.33333333333333,200,3,0,-0.1679440978824492,0.04856062
PRV53475,10,4190,419.0,2300,7,0,-0.1717943084669282,0.020072246
PRV53476,10,3310,331.0,1800,8,0,-0.1691403609127558,0.019971617
PRV53477,50,14170,283.4,2700,10,0,-0.1748675018968611,0.17184766
PRV53478,149,50680,340.13422818791946,7600,5,0,-0.1346871453099999,0.16204129
PRV53479,5,390,78.0,100,4,0,-0.1622283461017228,0.07699903
PRV53480,10,1520,152.0,600,5,0,-0.1735902539853817,0.022155307
PRV53482,24,10120,421.6666666666667,3300,10,0,-0.174486100720447,0.028232262
PRV53483,18,20080,1115.5555555555557,7000,10,0,-0.153572124158521,0.024394156
PRV53484,63,16720,265.3968253968254,2100,4,0,-0.1676196637823909,0.14677586
PRV53485,5,330,66.0,200,3,0,-0.1671843757784997,0.076930836
PRV53486,28,5640,201.42857142857144,1000,4,0,-0.174131377538976,0.03897055
PRV53487,40,15530,388.25,5200,1,0,-0.163354466427385,0.09732819
PRV53489,20,74870,3743.5,54000,6,0,-0.0618895723095639,0.05539846
PRV53490,145,38620,266.3448275862069,3300,5,0,-0.153359520957576,0.1468965
PRV53491,16,1760,110.0,900,5,0,-0.1727209482495267,0.018982174
PRV53492,3,590,196.66666666666663,500,2,0,-0.1763882245462135,0.0
PRV53494,7,470,67.14285714285714,200,5,0,-0.1643151589552743,0.034021683
PRV53495,34,14990,440.88235294117646,2700,5,0,-0.1739437227106134,0.057307176
PRV53496,58,14660,252.7586206896552,1900,4,0,-0.1669025944863829,0.12935568
PRV53498,2,860,430.0,800,2,0,-0.1727617266865594,0.0
PRV53499,46,12370,268.9130434782609,3300,5,0,-0.1755458436849769,0.13671811
PRV53501,1,300,300.0,300,1,0,-0.1661220226784591,0.0
PRV53502,47,8000,170.2127659574468,1500,5,0,-0.1669291845508153,0.118483245
PRV53503,13,5380,413.84615384615387,2300,1,0,-0.1741886104921102,0.018013619
PRV53504,4,730,182.5,600,4,0,-0.1719901569670044,0.0
PRV53506,1,500,500.0,500,1,0,-0.1647187465612706,0.0
PRV53507,9,62000,6888.888888888889,15000,2,0,-0.0960041062980222,0.042795718
PRV53509,1,15000,15000.0,15000,1,0,-0.0014572248679033,0.0
PRV53510,16,13880,867.5,8000,3,0,-0.1547680280152915,0.020726953
PRV53511,1,0,0.0,0,1,0,-0.1599584879572585,0.0
PRV53513,2,18000,9000.0,14000,2,0,-0.0702782347746125,0.0
PRV53515,1,14000,14000.0,14000,1,0,-0.0168950728373606,0.0
PRV53516,1,3000,3000.0,3000,1,0,-0.1286495568661075,0.0
PRV53517,2,17000,8500.0,9000,1,0,-0.0769160269073566,0.0
PRV53519,9,61000,6777.777777777777,13000,8,0,-0.0928577174849666,0.04416557
PRV53520,4,690,172.5,500,1,0,-0.1749485555267468,0.0
PRV53521,9,380,42.22222222222222,100,2,0,-0.164833032210273,0.021975042
PRV53522,26,3690,141.92307692307693,1100,3,0,-0.1725499768319515,0.030362671
PRV53523,89,26250,294.9438202247191,3300,2,0,-0.1661080909330431,0.15081011
PRV53524,52,10110,194.42307692307693,2600,3,0,-0.1704289265122239,0.15072228
PRV53525,2,700,350.0,500,1,0,-0.1709610744995017,0.0
PRV53526,60,18440,307.3333333333333,2400,2,0,-0.1724357299606847,0.14573316
PRV53527,37,9500,256.7567567567568,3300,1,0,-0.175285557202111,0.06446604
PRV53530,27,6940,257.037037037037,1100,1,0,-0.1718704490422576,0.035496462
PRV53531,11,940,85.45454545454545,300,1,0,-0.1711945133969836,0.018219076
PRV53532,9,2230,247.77777777777777,800,2,0,-0.1785540696408501,0.022303103
PRV53533,51,21850,428.4313725490196,3300,8,0,-0.1733114777532151,0.13706544
PRV53534,76,24190,318.2894736842105,3300,1,0,-0.1683023023145843,0.1484592
PRV53535,19,8970,472.10526315789474,3300,1,0,-0.1747730383330106,0.022457456
PRV53536,31,5660,182.5806451612904,2060,3,0,-0.1721829596041271,0.047615323
PRV53539,2,200,100.0,100,1,0,-0.1661067841111859,0.0
PRV53540,13,3060,235.3846153846154,1000,3,0,-0.1780566121871122,0.017767005
PRV53544,17,4860,285.88235294117646,1600,1,0,-0.1760518214427477,0.019471953
PRV53545,1,60,60.0,60,1,0,-0.1652606896469051,0.0
PRV53547,21,6850,326.1904761904762,2600,4,0,-0.1793851238358098,0.025931615
PRV53548,4,250,62.5,100,1,0,-0.1650209580763356,0.0
PRV53549,6,450,75.0,200,1,0,-0.1680951257083907,0.077061035
PRV53550,10,3130,313.0,1600,6,0,-0.1746790996788996,0.01998777
PRV53551,29,11220,386.8965517241379,2800,1,0,-0.1727320645588091,0.038127933
PRV53553,30,7060,235.3333333333333,3300,1,0,-0.1754194867198953,0.0433421
PRV53554,2,70,35.0,70,1,0,-0.1641650199423221,0.0
PRV53555,11,3260,296.3636363636364,1600,2,0,-0.1775511150729968,0.018632963
PRV53556,31,11550,372.5806451612903,3300,1,0,-0.1737940177398147,0.047955643
PRV53558,22,7320,332.72727272727275,3300,2,0,-0.1807147437773208,0.024522025
PRV53559,2,60,30.0,40,1,0,-0.1631413534613904,0.0
PRV53560,23,6960,302.60869565217394,2400,1,0,-0.1763699143224293,0.027762989
PRV53561,9,5690,632.2222222222222,3300,3,0,-0.1740363913134993,0.027581291
PRV53562,10,5890,589.0,3300,1,0,-0.1740314973232501,0.020567406
PRV53563,2,60,30.0,60,1,0,-0.1640838481776243,0.0
PRV53564,5,220,44.0,80,1,0,-0.163226671162909,0.07691553
PRV53565,5,1910,382.0,1200,1,0,-0.1715314015564769,0.07762542
PRV53566,4,590,147.5,400,2,0,-0.1747014952280552,0.0
PRV53568,4,1230,307.5,1000,2,0,-0.1745598862493909,0.0
