Provider,TotalClaims,TotalClaimAmount,AvgClaimAmount,MaxClaimAmount,UniquePhysicians,PotentialFraud
PRV53216,115,20930,182.0,3300,5,0
PRV53217,5,1570,314.0,500,5,0
PRV53218,13,2780,213.84615384615384,1500,7,0
PRV53220,5,110000,22000.0,42000,1,0
PRV53221,16,6510,406.875,2800,1,0
PRV53222,45,10770,239.33333333333334,3300,3,0
PRV53223,23,11790,512.6086956521739,3500,1,0
PRV53224,12,1680,140.0,1000,1,0
PRV53225,49,415300,8475.510204081633,30000,4,0
PRV53226,19,150000,7894.736842105263,16000,2,0
PRV53227,74,18610,251.48648648648648,3300,2,0
PRV53228,1,600,600.0,600,1,0
PRV53229,139,29840,214.67625899280574,3300,4,0
PRV53230,56,16260,290.35714285714283,2500,11,0
PRV53232,64,25300,395.3125,3300,4,0
PRV53233,13,96000,7384.615384615385,13000,4,0
PRV53235,2,170,85.0,100,1,0
PRV53236,9,96000,10666.666666666666,27000,1,0
PRV53237,8,1230,153.75,600,1,0
PRV53238,195,143590,736.3589743589744,32000,55,0
PRV53239,113,232580,2058.2300884955753,34000,37,0
PRV53240,6,4860,810.0,3000,5,0
PRV53242,259,1176290,4541.660231660232,57000,65,1
PRV53243,75,111760,1490.1333333333334,24000,22,0
PRV53244,508,465750,916.8307086614174,35000,24,0
PRV53245,146,214800,1471.2328767123288,41000,44,1
PRV53246,109,56490,518.256880733945,22000,31,0
PRV53247,37,65960,1782.7027027027027,20000,12,0
PRV53248,57,88890,1559.4736842105262,34000,16,0
PRV53249,23,60140,2614.782608695652,17000,6,0
PRV53251,233,95400,409.4420600858369,12000,9,0
PRV53252,77,78090,1014.1558441558442,40000,15,0
PRV53253,110,35600,323.6363636363636,6800,66,0
PRV53254,9,1190,132.22222222222223,700,6,0
PRV53255,26,7760,298.46153846153845,3300,17,0
PRV53256,345,458710,1329.5942028985507,57000,87,0
PRV53257,25,11120,444.8,3300,14,0
PRV53258,80,39490,493.625,13000,22,0
PRV53259,187,61050,326.47058823529414,3300,38,0
PRV53260,134,31320,233.73134328358208,6000,14,0
PRV53261,194,41550,214.17525773195877,2100,28,0
PRV53262,118,45250,383.47457627118644,3300,47,0
PRV53265,92,328820,3574.1304347826085,57000,37,1
PRV53266,257,974110,3790.3112840466924,59000,97,1
PRV53268,74,88230,1192.2972972972973,23000,31,0
PRV53269,456,1045640,2293.0701754385964,39000,156,1
PRV53272,24,32660,1360.8333333333333,17000,14,0
PRV53274,30,4490,149.66666666666666,900,23,0
PRV53276,291,85280,293.05841924398624,4050,7,0
PRV53277,44,129060,2933.181818181818,31000,8,1
PRV53279,36,10520,292.22222222222223,4000,15,0
PRV53280,15,2030,135.33333333333334,900,6,0
PRV53281,53,138310,2609.622641509434,15000,18,0
PRV53282,31,5730,184.83870967741936,2600,9,0
PRV53283,97,100220,1033.1958762886597,26000,18,0
PRV53284,148,74780,505.27027027027026,13000,21,0
PRV53288,43,12340,286.9767441860465,3300,27,0
PRV53289,106,36260,342.07547169811323,8000,40,0
PRV53290,6,3860,643.3333333333334,1800,5,0
PRV53291,10,2730,273.0,1000,8,0
PRV53292,41,33700,821.9512195121952,12000,13,0
PRV53293,41,10080,245.85365853658536,2200,16,0
PRV53294,582,180760,310.58419243986253,9030,20,0
PRV53295,197,333990,1695.3807106598986,57000,49,1
PRV53296,187,62740,335.5080213903743,3300,105,0
PRV53297,29,171770,5923.103448275862,57000,14,1
PRV53298,63,67130,1065.5555555555557,17000,33,0
PRV53300,354,126160,356.38418079096044,7060,71,0
PRV53301,67,16070,239.8507462686567,2600,7,0
PRV53303,111,35770,322.2522522522523,3300,6,0
PRV53304,13,59670,4590.0,47000,7,0
PRV53305,19,21440,1128.421052631579,14000,10,0
PRV53306,78,17600,225.64102564102564,2200,6,0
PRV53307,34,7430,218.52941176470588,2700,11,0
PRV53308,45,125990,2799.777777777778,39000,6,0
PRV53309,63,45260,718.4126984126984,19000,11,0
PRV53310,10,2290,229.0,900,6,0
PRV53312,65,29790,458.3076923076923,5000,9,0
PRV53313,68,17800,261.7647058823529,2500,17,0
PRV53314,57,92490,1622.6315789473683,57000,8,0
PRV53315,25,8340,333.6,3300,6,0
PRV53317,16,45850,2865.625,19000,7,0
PRV53318,21,9420,448.57142857142856,3200,9,0
PRV53319,114,130220,1142.280701754386,15000,9,0
PRV53320,62,81340,1311.9354838709678,45000,6,0
PRV53321,81,27530,339.87654320987656,2600,6,0
PRV53323,18,2920,162.22222222222223,1000,12,0
PRV53325,63,12890,204.6031746031746,1100,1,0
PRV53326,102,31950,313.2352941176471,3300,5,0
PRV53329,11,2070,188.1818181818182,1000,10,0
PRV53331,7,810,115.71428571428571,400,1,0
PRV53334,29,9340,322.0689655172414,2000,2,0
PRV53335,381,114030,299.29133858267716,3300,8,0
PRV53336,3,34000,11333.333333333334,21000,2,0
PRV53337,5,1620,324.0,1300,1,0
PRV53339,10,1430,143.0,700,1,0
PRV53340,23,2170,94.34782608695652,500,1,0
PRV53341,9,4090,454.44444444444446,1800,2,0
PRV53342,73,25810,353.56164383561645,3300,2,0
PRV53343,6,310,51.666666666666664,100,2,0
PRV53344,3,630,210.0,400,1,0
PRV53346,4,770,192.5,500,1,0
PRV53347,6,280,46.666666666666664,100,3,0
PRV53349,24,2180,90.83333333333333,400,1,0
PRV53350,4,2420,605.0,1200,1,0
PRV53351,18,4660,258.8888888888889,1300,1,0
PRV53352,288,92300,320.4861111111111,3300,1,0
PRV53353,30,9310,310.3333333333333,3300,1,0
PRV53354,18,5120,284.44444444444446,2200,3,0
PRV53355,3,510,170.0,400,1,0
PRV53356,38,3950,103.94736842105263,900,1,0
PRV53357,2,1820,910.0,1800,1,0
PRV53358,3,2840,946.6666666666666,2400,1,0
PRV53359,213,57150,268.3098591549296,3300,3,0
PRV53360,20,2660,133.0,780,1,0
PRV53361,9,4540,504.44444444444446,3300,4,0
PRV53362,35,13220,377.7142857142857,3300,5,0
PRV53363,41,16940,413.1707317073171,3300,2,0
PRV53364,26,8770,337.3076923076923,3300,3,0
PRV53365,6,730,121.66666666666667,300,1,0
PRV53369,1,90,90.0,90,1,0
PRV53370,9,1070,118.88888888888889,400,1,0
PRV53371,43,10930,254.1860465116279,2000,5,0
PRV53373,3,2210,736.6666666666666,2100,2,0
PRV53374,387,105160,271.7312661498708,3300,11,0
PRV53375,15,4590,306.0,1900,4,0
PRV53376,74,28240,381.6216216216216,5500,4,0
PRV53377,7,57000,8142.857142857143,12000,3,0
PRV53378,10,74000,7400.0,15000,1,0
PRV53379,11,153000,13909.09090909091,55000,3,1
PRV53380,4,22000,5500.0,9000,2,0
PRV53381,33,138120,4185.454545454545,22000,11,0
PRV53382,45,18320,407.1111111111111,3300,15,0
PRV53383,22,51890,2358.6363636363635,18000,11,0
PRV53384,62,335120,5405.1612903225805,34000,18,1
PRV53385,1037,1362570,1313.953712632594,49000,25,1
PRV53386,53,13070,246.60377358490567,3300,22,0
PRV53387,49,36320,741.2244897959183,19000,13,0
PRV53388,122,123340,1010.983606557377,14000,14,0
PRV53389,13,19070,1466.923076923077,15000,8,0
PRV53390,15,4320,288.0,2000,4,0
PRV53391,69,11420,165.5072463768116,2000,28,0
PRV53392,99,33790,341.3131313131313,3300,44,0
PRV53393,5,9170,1834.0,5000,5,0
PRV53394,1215,785420,646.4362139917696,57000,22,0
PRV53396,99,452600,4571.717171717171,40000,31,0
PRV53397,14,122270,8733.57142857143,91000,11,1
PRV53398,5,17410,3482.0,17000,5,0
PRV53399,33,74120,2246.060606060606,16000,28,1
PRV53401,303,1143010,3772.3102310231025,42000,99,1
PRV53402,17,7230,425.29411764705884,2500,2,0
PRV53403,72,15250,211.80555555555554,1200,32,0
PRV53405,189,239010,1264.6031746031747,24000,89,0
PRV53407,133,53960,405.7142857142857,8000,8,0
PRV53408,47,88780,1888.936170212766,12000,30,0
PRV53409,34,28130,827.3529411764706,12000,8,0
PRV53411,6,2570,428.3333333333333,1900,5,0
PRV53412,27,9640,357.037037037037,3300,11,0
PRV53413,30,34040,1134.6666666666667,16000,22,0
PRV53415,34,12050,354.4117647058824,3300,22,0
PRV53416,87,50840,584.3678160919541,14000,14,0
PRV53417,171,115090,673.0409356725146,22000,10,1
PRV53419,19,46410,2442.6315789473683,25000,13,0
PRV53421,129,999910,7751.240310077519,57000,25,1
PRV53423,53,48240,910.188679245283,11000,11,0
PRV53424,263,452390,1720.1140684410645,57000,18,0
PRV53426,10,1480,148.0,400,6,0
PRV53427,24,8880,370.0,3000,9,0
PRV53428,22,4930,224.0909090909091,1800,16,0
PRV53429,29,22690,782.4137931034483,16000,15,0
PRV53431,42,30080,716.1904761904761,21000,2,0
PRV53432,122,191580,1570.327868852459,57000,70,0
PRV53433,19,2920,153.68421052631578,900,13,0
PRV53435,6,5490,915.0,3000,4,0
PRV53436,18,16420,912.2222222222222,5000,14,0
PRV53437,9,7740,860.0,6000,7,0
PRV53438,61,67830,1111.967213114754,14000,15,0
PRV53439,24,5670,236.25,1300,11,0
PRV53440,164,59590,363.3536585365854,4000,10,0
PRV53441,38,187610,4937.105263157895,57000,24,0
PRV53442,46,92730,2015.8695652173913,31000,14,0
PRV53443,215,81290,378.09302325581393,3300,2,0
PRV53444,27,101300,3751.8518518518517,21000,19,0
PRV53445,7,4940,705.7142857142857,2600,3,0
PRV53446,46,12880,280.0,2600,18,0
PRV53447,39,6170,158.2051282051282,1600,20,0
PRV53448,64,92430,1444.21875,19000,47,0
PRV53449,9,9980,1108.888888888889,9000,9,0
PRV53450,50,14890,297.8,3300,29,0
PRV53451,5,25000,5000.0,11000,1,0
PRV53452,62,37100,598.3870967741935,3300,2,0
PRV53453,15,42980,2865.3333333333335,14000,15,0
PRV53454,25,5580,223.2,2500,14,0
PRV53455,39,8640,221.53846153846155,2300,13,0
PRV53456,29,69670,2402.4137931034484,28000,23,0
PRV53457,5,9430,1886.0,7300,4,0
PRV53460,3,820,273.3333333333333,500,3,0
PRV53461,36,425080,11807.777777777777,125000,14,1
PRV53462,11,4450,404.54545454545456,2400,10,0
PRV53463,76,38030,500.39473684210526,5000,10,0
PRV53465,23,34750,1510.8695652173913,14000,12,0
PRV53467,10,850,85.0,200,3,0
PRV53469,14,7460,532.8571428571429,3300,10,0
PRV53470,64,21900,342.1875,3300,28,0
PRV53471,31,25720,829.6774193548387,19000,18,0
PRV53472,3,3440,1146.6666666666667,3300,2,0
PRV53473,11,7140,649.0909090909091,2400,3,0
PRV53474,6,470,78.33333333333333,200,3,0
PRV53475,10,4190,419.0,2300,7,0
PRV53476,10,3310,331.0,1800,8,0
PRV53477,50,14170,283.4,2700,10,0
PRV53478,149,50680,340.13422818791946,7600,5,0
PRV53479,5,390,78.0,100,4,0
PRV53480,10,1520,152.0,600,5,0
PRV53482,24,10120,421.6666666666667,3300,10,0
PRV53483,18,20080,1115.5555555555557,7000,10,0
PRV53484,63,16720,265.3968253968254,2100,4,0
PRV53485,5,330,66.0,200,3,0
PRV53486,28,5640,201.42857142857142,1000,4,0
PRV53487,40,15530,388.25,5200,1,0
PRV53489,20,74870,3743.5,54000,6,0
PRV53490,145,38620,266.3448275862069,3300,5,0
PRV53491,16,1760,110.0,900,5,0
PRV53492,3,590,196.66666666666666,500,2,0
PRV53494,7,470,67.14285714285714,200,5,0
PRV53495,34,14990,440.88235294117646,2700,5,0
PRV53496,58,14660,252.75862068965517,1900,4,0
PRV53498,2,860,430.0,800,2,0
PRV53499,46,12370,268.9130434782609,3300,5,0
PRV53501,1,300,300.0,300,1,0
PRV53502,47,8000,170.2127659574468,1500,5,0
PRV53503,13,5380,413.84615384615387,2300,1,0
PRV53504,4,730,182.5,600,4,0
PRV53506,1,500,500.0,500,1,0
PRV53507,9,62000,6888.888888888889,15000,2,0
PRV53509,1,15000,15000.0,15000,1,0
PRV53510,16,13880,867.5,8000,3,0
PRV53511,1,0,0.0,0,1,0
PRV53513,2,18000,9000.0,14000,2,0
PRV53515,1,14000,14000.0,14000,1,0
PRV53516,1,3000,3000.0,3000,1,0
PRV53517,2,17000,8500.0,9000,1,0
PRV53519,9,61000,6777.777777777777,13000,8,0
PRV53520,4,690,172.5,500,1,0
PRV53521,9,380,42.22222222222222,100,2,0
PRV53522,26,3690,141.92307692307693,1100,3,0
PRV53523,89,26250,294.9438202247191,3300,2,0
PRV53524,52,10110,194.42307692307693,2600,3,0
PRV53525,2,700,350.0,500,1,0
PRV53526,60,18440,307.3333333333333,2400,2,0
PRV53527,37,9500,256.7567567567568,3300,1,0
PRV53530,27,6940,257.037037037037,1100,1,0
PRV53531,11,940,85.45454545454545,300,1,0
PRV53532,9,2230,247.77777777777777,800,2,0
PRV53533,51,21850,428.4313725490196,3300,8,0
PRV53534,76,24190,318.2894736842105,3300,1,0
PRV53535,19,8970,472.10526315789474,3300,1,0
PRV53536,31,5660,182.58064516129033,2060,3,0
PRV53539,2,200,100.0,100,1,0
PRV53540,13,3060,235.3846153846154,1000,3,0
PRV53544,17,4860,285.88235294117646,1600,1,0
PRV53545,1,60,60.0,60,1,0
PRV53547,21,6850,326.1904761904762,2600,4,0
PRV53548,4,250,62.5,100,1,0
PRV53549,6,450,75.0,200,1,0
PRV53550,10,3130,313.0,1600,6,0
PRV53551,29,11220,386.8965517241379,2800,1,0
PRV53553,30,7060,235.33333333333334,3300,1,0
PRV53554,2,70,35.0,70,1,0
PRV53555,11,3260,296.3636363636364,1600,2,0
PRV53556,31,11550,372.5806451612903,3300,1,0
PRV53558,22,7320,332.72727272727275,3300,2,0
PRV53559,2,60,30.0,40,1,0
PRV53560,23,6960,302.60869565217394,2400,1,0
PRV53561,9,5690,632.2222222222222,3300,3,0
PRV53562,10,5890,589.0,3300,1,0
PRV53563,2,60,30.0,60,1,0
PRV53564,5,220,44.0,80,1,0
PRV53565,5,1910,382.0,1200,1,0
PRV53566,4,590,147.5,400,2,0
PRV53568,4,1230,307.5,1000,2,0
PRV53569,14,3790,270.7142857142857,1600,6,0
PRV53570,18,8110,450.55555555555554,2900,2,0
PRV53571,26,2810,108.07692307692308,600,2,0
PRV53572,5,1610,322.0,1300,1,0
PRV53573,32,10830,338.4375,3300,4,0
PRV53574,17,2750,161.76470588235293,900,1,0
PRV53577,11,2150,195.45454545454547,900,2,0
PRV53578,7,570,81.42857142857143,300,1,0
PRV53581,11,990,90.0,200,1,0
PRV53582,14,6920,494.2857142857143,3300,1,0
PRV53584,8,1490,186.25,900,1,0
PRV53585,4,500,125.0,300,1,0
PRV53586,3,160,53.333333333333336,90,1,0
PRV53587,3,770,256.6666666666667,700,1,0
PRV53588,1,10,10.0,10,1,0
PRV53589,2,500,250.0,300,1,0
PRV53590,19,98820,5201.0526315789475,53000,2,0
PRV53591,6,70000,11666.666666666666,28000,1,0
PRV53593,17,5090,299.4117647058824,2800,4,0
PRV53594,101,29470,291.7821782178218,3300,1,0
PRV53595,9,4460,495.55555555555554,2200,2,0
PRV53596,4,820,205.0,300,1,0
PRV53597,6,41000,6833.333333333333,17000,1,0
PRV53598,8,70000,8750.0,15000,1,0
PRV53599,3,22000,7333.333333333333,13000,2,0
PRV53600,1,4000,4000.0,4000,1,0
PRV53601,2,6000,3000.0,6000,1,0
PRV53602,4,21000,5250.0,7000,2,0
PRV53604,6,51000,8500.0,16000,2,0
PRV53605,55,7250,131.8181818181818,1500,29,0
PRV53606,76,11750,154.60526315789474,2100,37,0
PRV53607,26,8290,318.84615384615387,2300,17,0
PRV53608,199,50290,252.71356783919597,3300,86,0
PRV53609,183,60050,328.14207650273227,6000,45,0
PRV53611,36,14410,400.27777777777777,2400,14,0
PRV53612,46,31180,677.8260869565217,8000,13,0
PRV53613,135,168350,1247.037037037037,21000,38,0
PRV53614,118,25710,217.88135593220338,1900,32,0
PRV53616,44,34970,794.7727272727273,23000,26,0
PRV53617,83,33480,403.3734939759036,3300,39,0
PRV53618,236,115660,490.08474576271186,11000,81,0
PRV53619,2,560,280.0,500,2,0
PRV53620,128,82850,647.265625,10000,43,0
PRV53621,81,22500,277.77777777777777,2900,21,0
PRV53622,6,460,76.66666666666667,300,5,0
PRV53623,894,245450,274.5525727069351,14030,7,1
PRV53624,143,40790,285.24475524475525,3300,80,0
PRV53625,147,44210,300.7482993197279,3300,54,0
PRV53626,13,10560,812.3076923076923,3300,8,0
PRV53627,118,32390,274.49152542372883,3300,1,0
PRV53628,202,82780,409.8019801980198,13000,40,0
PRV53629,15,3950,263.3333333333333,1600,10,0
PRV53631,6,470,78.33333333333333,200,2,0
PRV53632,15,14380,958.6666666666666,5000,9,0
PRV53633,66,18010,272.8787878787879,3300,10,0
PRV53634,497,145400,292.55533199195173,3300,2,0
PRV53635,54,90660,1678.888888888889,54000,10,0
PRV53638,111,38040,342.7027027027027,3300,11,0
PRV53640,33,5660,171.5151515151515,800,20,0
PRV53641,8,2140,267.5,1700,1,0
PRV53642,6,3270,545.0,1700,1,0
PRV53643,1,200,200.0,200,1,0
PRV53644,22,4640,210.9090909090909,1100,3,0
PRV53645,6,3600,600.0,2500,2,0
PRV53646,3,20,6.666666666666667,10,1,0
PRV53647,7,610,87.14285714285714,400,2,0
PRV53648,20,10540,527.0,6200,4,0
PRV53649,27,4770,176.66666666666666,2200,1,0
PRV53651,11,900,81.81818181818181,300,2,0
PRV53652,25,3640,145.6,2300,1,0
PRV53654,39,12040,308.71794871794873,3300,1,0
PRV53655,1,20,20.0,20,1,0
PRV53656,5,1150,230.0,400,1,0
PRV53657,25,2850,114.0,800,1,0
PRV53658,27,3810,141.11111111111111,1700,2,0
PRV53659,5,680,136.0,500,2,0
PRV53660,35,5970,170.57142857142858,1200,5,0
PRV53661,1,200,200.0,200,1,0
PRV53662,331,86030,259.9093655589124,3300,6,0
PRV53663,76,19810,260.6578947368421,3300,3,0
PRV53664,132,59730,452.5,3300,8,0
PRV53665,65,16330,251.23076923076923,2300,2,0
PRV53666,20,3510,175.5,1600,2,0
PRV53667,9,155000,17222.222222222223,99000,3,0
PRV53668,16,141200,8825.0,31000,6,1
PRV53669,13,4250,326.9230769230769,1200,11,0
PRV53670,1173,322450,274.89343563512364,5600,16,1
PRV53671,55,253590,4610.727272727273,25000,19,1
PRV53672,487,142060,291.7043121149897,3300,9,0
PRV53673,36,181630,5045.277777777777,27000,12,0
PRV53674,496,153530,309.53629032258067,14500,12,0
PRV53675,297,747680,2517.4410774410776,57000,90,0
PRV53676,471,167540,355.71125265392783,3300,1,0
PRV53677,562,773150,1375.711743772242,57000,37,1
PRV53678,3,120,40.0,90,1,0
PRV53679,826,283020,342.6392251815981,4400,11,0
PRV53680,27,7890,292.22222222222223,2200,21,0
PRV53681,31,9970,321.61290322580646,3300,25,0
PRV53682,365,99570,272.7945205479452,3300,5,0
PRV53683,9,37300,4144.444444444444,24000,8,0
PRV53684,4,2570,642.5,2400,2,0
PRV53685,45,17770,394.8888888888889,3300,19,0
PRV53686,292,78140,267.6027397260274,3300,3,0
PRV53688,17,3440,202.35294117647058,1000,12,0
PRV53689,561,178130,317.5222816399287,3300,7,0
PRV53690,11,1690,153.63636363636363,900,11,0
PRV53692,244,1397600,5727.868852459016,57000,44,1
PRV53694,61,14560,238.68852459016392,3300,39,0
PRV53695,116,32120,276.8965517241379,3300,16,0
PRV53696,15,4830,322.0,2100,13,0
PRV53697,114,879270,7712.894736842105,72000,37,0
PRV53698,77,30550,396.75324675324674,3300,36,0
PRV53699,361,130970,362.797783933518,10000,7,0
PRV53700,913,220320,241.31434830230012,3300,1,0
PRV53701,6,2270,378.3333333333333,1300,5,0
PRV53702,1010,289070,286.2079207920792,3300,7,0
PRV53703,39,6160,157.94871794871796,1300,30,0
PRV53704,15,2950,196.66666666666666,1000,8,0
PRV53705,57,48420,849.4736842105264,17000,31,0
PRV53706,473,2831940,5987.188160676533,119000,109,1
PRV53708,53,20820,392.8301886792453,3300,27,0
PRV53709,99,25310,255.65656565656565,3300,2,0
PRV53710,385,615000,1597.4025974025974,47000,30,0
PRV53712,237,1882420,7942.700421940928,57000,48,1
PRV53713,31,4340,140.0,500,18,0
PRV53714,144,44310,307.7083333333333,3300,1,0
PRV53715,24,7140,297.5,3200,3,0
PRV53716,33,7400,224.24242424242425,3100,3,0
PRV53717,61,17940,294.0983606557377,2500,2,0
PRV53718,1,200,200.0,200,1,0
PRV53719,5,770,154.0,600,1,0
PRV53720,55,13700,249.0909090909091,3300,1,0
PRV53721,5,2560,512.0,1600,2,0
PRV53722,6,1000,166.66666666666666,400,3,0
PRV53723,6,3900,650.0,3300,3,0
PRV53724,2,120,60.0,70,2,0
PRV53725,1,0,0.0,0,1,0
PRV53726,16,3710,231.875,2100,2,0
PRV53727,20,7230,361.5,2400,3,0
PRV53728,14,3480,248.57142857142858,1400,2,0
PRV53729,3,1900,633.3333333333334,1800,2,0
PRV53730,2,230,115.0,200,1,0
PRV53731,4,2660,665.0,2500,2,0
PRV53732,15,3150,210.0,900,1,0
PRV53733,20,6430,321.5,2200,1,0
PRV53734,1,20,20.0,20,1,0
PRV53735,3,810,270.0,310,2,0
PRV53740,47,12140,258.29787234042556,1900,2,0
PRV53741,7,2390,341.42857142857144,1700,4,0
PRV53743,31,14140,456.1290322580645,3300,9,0
PRV53745,23,3760,163.47826086956522,700,7,0
PRV53746,6,35000,5833.333333333333,10000,1,0
PRV53749,69,241350,3497.8260869565215,32000,24,1
PRV53750,1245,353470,283.9116465863454,7000,23,0
PRV53751,22,9070,412.27272727272725,3100,11,0
PRV53752,35,11840,338.2857142857143,2600,22,0
PRV53754,9,2530,281.1111111111111,1800,7,0
PRV53755,20,2050,102.5,400,9,0
PRV53756,59,18210,308.64406779661016,3300,21,0
PRV53757,56,37230,664.8214285714286,23000,20,0
PRV53759,56,12020,214.64285714285714,3200,28,0
PRV53761,38,9980,262.63157894736844,3000,25,0
PRV53762,618,1082730,1751.990291262136,112000,95,1
PRV53763,58,739000,12741.379310344828,57000,1,1
PRV53764,39,12390,317.6923076923077,2000,26,0
PRV53765,67,25080,374.32835820895525,3300,19,0
PRV53766,30,4860,162.0,1200,21,0
PRV53767,18,4130,229.44444444444446,2400,8,0
PRV53768,62,37180,599.6774193548387,6000,35,0
PRV53769,377,1685180,4469.9734748010615,73000,156,1
PRV53770,253,849520,3357.786561264822,47000,86,0
PRV53771,51,21610,423.72549019607845,3300,25,0
PRV53772,22,5410,245.9090909090909,1300,13,0
PRV53773,567,175830,310.1058201058201,5000,196,0
PRV53774,224,589370,2631.1160714285716,57000,75,0
PRV53775,47,31170,663.1914893617021,11000,26,0
PRV53776,200,571960,2859.8,73000,83,1
PRV53779,49,12430,253.6734693877551,2900,27,0
PRV53780,26,5080,195.3846153846154,1600,16,0
PRV53781,393,963190,2450.8651399491096,73000,223,1
PRV53782,53,17820,336.22641509433964,2800,18,0
PRV53783,30,6640,221.33333333333334,3300,24,0
PRV53784,41,5870,143.17073170731706,1100,28,0
PRV53785,129,54580,423.1007751937984,3300,76,0
PRV53786,1382,715760,517.9160636758321,28000,14,1
PRV53787,74,303480,4101.081081081081,22000,29,1
PRV53788,18,3500,194.44444444444446,900,10,0
PRV53790,493,642230,1302.6977687626775,57000,241,1
PRV53791,92,62190,675.9782608695652,15000,29,0
PRV53792,53,272510,5141.698113207547,34000,20,1
PRV53793,45,25700,571.1111111111111,9200,27,0
PRV53794,167,47640,285.2694610778443,3300,92,0
PRV53796,28,5960,212.85714285714286,1300,14,0
PRV53797,4739,1303600,275.0791306182739,16100,6,1
PRV53798,38,15620,411.05263157894734,3300,16,0
PRV53799,753,306440,406.95883134130145,36000,264,0
PRV53801,59,26260,445.08474576271186,3300,38,0
PRV53802,80,459870,5748.375,37000,29,0
PRV53805,70,22520,321.7142857142857,3300,37,0
PRV53806,173,50270,290.5780346820809,3100,46,0
PRV53807,158,375030,2373.6075949367087,42000,78,0
PRV53808,493,1927250,3909.2292089249495,57000,145,1
PRV53812,2,260,130.0,200,2,0
PRV53814,53,30040,566.7924528301887,9000,8,0
PRV53815,11,1800,163.63636363636363,900,2,0
PRV53816,194,57210,294.89690721649487,3300,2,0
PRV53817,21,5180,246.66666666666666,1200,2,0
PRV53818,10,1020,102.0,300,1,0
PRV53819,53,17930,338.3018867924528,2900,1,0
PRV53820,15,2450,163.33333333333334,700,2,0
PRV53821,10,1070,107.0,700,1,0
PRV53824,114,35580,312.10526315789474,4200,1,0
PRV53827,9,2830,314.44444444444446,800,1,0
PRV53828,28,6260,223.57142857142858,1000,1,0
PRV53829,16,5910,369.375,2400,2,0
PRV53831,83,27550,331.9277108433735,3300,2,0
PRV53832,12,4910,409.1666666666667,1900,1,0
PRV53835,8,2300,287.5,800,2,0
PRV53836,49,10970,223.87755102040816,1600,1,0
PRV53837,13,2490,191.53846153846155,800,2,0
PRV53838,194,57800,297.9381443298969,3300,1,0
PRV53839,1,0,0.0,0,1,0
PRV53840,6,460,76.66666666666667,200,1,0
PRV53841,22,3370,153.1818181818182,700,4,0
PRV53842,7,2410,344.2857142857143,2100,1,0
PRV53843,14,1460,104.28571428571429,500,2,0
PRV53844,53,7910,149.24528301886792,1000,1,0
PRV53845,20,9160,458.0,3200,1,0
PRV53846,12,2640,220.0,1100,1,0
PRV53848,8,1080,135.0,800,3,0
PRV53849,21,2930,139.52380952380952,600,1,0
PRV53850,10,1720,172.0,1100,1,0
PRV53851,48,21100,439.5833333333333,7300,3,0
