Provider,TotalClaims,TotalClaimAmount,AvgClaimAmount,MaxClaimAmount,UniquePhysicians,PotentialFraud,anomaly_score
PRV52562,87,90620,1041.6091954022988,27000,22,0,-0.1072183361347604
PRV52563,473,173770,367.3784355179704,4300,6,0,-0.0499054163034478
PRV52564,21,39700,1890.4761904761904,11000,16,0,-0.1357515270291313
PRV52565,137,141640,1033.8686131386862,42000,7,0,-0.06169723565124058
PRV52566,139,252030,1813.1654676258995,31000,92,0,0.028478520354391246
PRV52567,66,29670,449.54545454545456,3300,28,0,-0.15551996659237877
PRV52568,87,25730,295.7471264367816,4020,26,0,-0.14793673900408255
PRV52570,24,68190,2841.25,16000,17,0,-0.12063208940881398
PRV52571,508,161790,318.48425196850394,14900,3,0,-0.04539297379440799
PRV52572,3,4150,1383.3333333333333,2100,3,0,-0.14767794028221126
PRV52573,587,158670,270.30664395229985,3300,2,0,-0.034407525822172214
PRV52574,259,1533830,5922.123552123552,86000,84,1,0.20072425125204907
PRV52575,70,23780,339.7142857142857,3300,40,0,-0.1296698974730776
PRV52576,26,49850,1917.3076923076924,24000,13,0,-0.12612252931138762
PRV52577,8,2550,318.75,1000,6,0,-0.17122749051335828
PRV52578,49,353050,7205.102040816327,41000,35,1,-0.007221721556309069
PRV52579,9,1060,117.77777777777776,400,9,0,-0.16395087247146223
PRV52580,39,7090,181.7948717948718,1200,7,0,-0.169997505521925
PRV52581,142,40050,282.0422535211268,3300,3,0,-0.15506825406681063
PRV52582,23,191020,8305.217391304348,57000,14,0,-0.025123741697920532
PRV52583,208,237790,1143.2211538461538,23000,126,0,0.07137256673744952
PRV52584,54,57460,1064.074074074074,18000,27,0,-0.12364889369244803
PRV52586,1,300,300.0,300,1,0,-0.16612202267845916
PRV52587,137,38900,283.94160583941607,3300,3,0,-0.1544436991256164
PRV52588,50,176620,3532.4,22000,16,0,-0.08955610730913194
PRV52589,426,832920,1955.2112676056336,54000,205,1,0.17113112695951083
PRV52590,208,1227580,5901.826923076923,89000,3,1,0.16514687003984507
PRV52591,46,12510,271.95652173913044,3300,13,0,-0.17492248134904287
PRV52592,19,59620,3137.894736842105,19000,12,0,-0.12070245033508581
PRV52593,582,142020,244.02061855670104,3300,1,1,-0.032722045724655036
PRV52596,2,400,200.0,400,2,0,-0.17140493119891637
PRV52598,31,10490,338.38709677419354,3300,23,0,-0.16083991771875705
PRV52599,272,87890,323.125,3300,2,0,-0.10281215121410237
PRV52602,79,108520,1373.6708860759493,34000,58,0,-0.04556786598960899
PRV52604,7,3490,498.57142857142856,3300,6,0,-0.17312581997594045
PRV52605,1000,253880,253.88,3300,2,0,0.037538458624364224
PRV52606,30,10020,334.0,2300,19,0,-0.16551224839173728
PRV52607,2,3400,1700.0,3300,2,0,-0.14919828967386373
PRV52608,1,3000,3000.0,3000,1,0,-0.12864955686610752
PRV52609,133,98690,742.0300751879699,15000,5,1,-0.11262970760258723
PRV52610,17,10040,590.5882352941177,3000,12,0,-0.16857952804561388
PRV52611,16,82760,5172.5,30000,14,0,-0.09455463994420488
PRV52614,156,42480,272.3076923076923,3300,3,0,-0.15037797690956572
PRV52615,9,18770,2085.555555555556,12000,4,0,-0.13481900611550518
PRV52616,15,8640,576.0,2500,7,0,-0.17015046197148626
PRV52617,238,407900,1713.8655462184877,57000,9,0,-0.00610030100309622
PRV52621,45,180280,4006.222222222222,19000,26,0,-0.07424614574897775
PRV52622,7,17010,2430.0,7000,6,0,-0.13100532654273628
PRV52623,235,202290,860.8085106382979,57000,23,0,-0.025550055916087222
PRV52626,3,560,186.66666666666663,400,3,0,-0.17336358973927762
PRV52627,5,46070,9214.0,37000,3,0,-0.05034232718194337
PRV52628,2098,604120,287.9504289799809,5400,2,1,0.13561058808213644
PRV52629,61,12320,201.9672131147541,2200,8,0,-0.16637795376819936
PRV52630,434,873470,2012.6036866359448,28000,12,1,0.06633568027262626
PRV52631,1057,321750,304.399243140965,17300,6,0,0.05163899447261877
PRV52633,379,100770,265.8839050131926,3300,3,0,-0.07856649067351174
PRV52634,87,424950,4884.482758620689,20000,26,0,-0.022256248928924582
PRV52636,21,6820,324.7619047619048,2500,14,0,-0.17102905552302722
PRV52638,1,400,400.0,400,1,0,-0.16649973843310073
PRV52639,37,10150,274.3243243243243,2100,20,0,-0.1620907965484522
PRV52640,66,11050,167.42424242424244,2600,23,0,-0.15339719544110503
PRV52641,97,186330,1920.9278350515465,29000,55,0,-0.03983465078803272
PRV52642,436,1328240,3046.422018348624,57000,10,1,0.12428787081407455
PRV52643,11,5090,462.7272727272728,3300,10,0,-0.17268054218822093
PRV52644,31,70530,2275.1612903225805,13000,21,0,-0.11828197081533243
PRV52645,408,109630,268.70098039215685,14060,3,0,-0.062060399896402385
PRV52646,104,306310,2945.288461538461,33000,55,0,-0.02018967002939337
PRV52647,75,71070,947.6,14000,44,0,-0.09613541898200012
PRV52648,842,255250,303.14726840855104,3300,21,1,0.01894165915018542
PRV52649,2156,602190,279.30890538033395,8000,21,1,0.14442308647321045
PRV52651,4,33090,8272.5,23000,3,0,-0.07789649603682197
PRV52652,743,190560,256.47375504710635,3300,1,1,-0.002037545778205141
PRV52653,14,68950,4925.0,30000,10,0,-0.0988647538283765
PRV52654,177,483550,2731.9209039548023,26000,101,0,0.07766550916193016
PRV52656,775,239770,309.3806451612903,3300,3,0,0.005564141577678927
PRV52657,121,29250,241.73553719008265,3100,3,0,-0.1567529052360725
PRV52658,39,14840,380.5128205128205,2700,8,0,-0.17393413542282077
PRV52659,24,3310,137.91666666666666,1100,13,0,-0.16442879533822102
PRV52660,558,145400,260.57347670250897,3300,4,0,-0.049655317689729195
PRV52661,247,75690,306.4372469635628,3300,1,0,-0.11548572503422277
PRV52662,19,12790,673.1578947368421,7000,13,0,-0.15677336278794723
PRV52663,576,180650,313.62847222222223,3300,19,0,-0.03165476285947433
PRV52665,607,146130,240.7413509060956,3300,13,0,-0.039899143062758824
PRV52666,39,8930,228.97435897435895,2000,1,0,-0.1706780085724245
PRV52667,3,150,50.0,80,3,0,-0.1658991219080364
PRV52668,7,1850,264.2857142857143,1300,2,0,-0.17628779431983727
PRV52669,1,300,300.0,300,1,0,-0.16612202267845916
PRV52670,13,760,58.46153846153846,200,2,0,-0.17116148963994837
PRV52671,2,240,120.0,200,2,0,-0.1670561002465814
PRV52672,3,390,130.0,300,1,0,-0.1700783046025367
PRV52673,87,19470,223.79310344827587,2100,1,0,-0.1546636703431376
PRV52674,3,730,243.33333333333331,700,1,0,-0.1752240855189895
PRV52676,39,9800,251.28205128205127,3010,2,0,-0.17659709459957745
PRV52677,2,140,70.0,80,1,0,-0.16688951702864574
PRV52678,74,24930,336.8918918918919,2200,19,0,-0.15618220876711353
PRV52679,53,16100,303.7735849056604,2500,2,0,-0.17355318029714578
PRV52681,3,460,153.33333333333334,300,2,0,-0.17050899640358674
PRV52683,131,33240,253.7404580152672,3300,3,0,-0.15628119632614146
PRV52684,210,130040,619.2380952380952,36000,3,0,-0.055824365107009666
PRV52686,9,1120,124.44444444444444,200,4,0,-0.16863301367037153
PRV52687,41,61920,1510.2439024390244,21000,18,0,-0.12967294057161372
PRV52688,59,115670,1960.5084745762715,57000,9,0,-0.05405339639108164
PRV52689,12,1330,110.83333333333331,400,7,0,-0.16834466561978423
PRV52690,117,52510,448.8034188034188,3300,2,1,-0.1525490300896159
PRV52691,17,22380,1316.470588235294,11000,9,0,-0.14294413027188263
PRV52692,36,9640,267.77777777777777,1800,1,0,-0.16906808585060867
PRV52693,8,3920,490.0,2100,5,0,-0.16829180519022063
PRV52694,2,110,55.0,100,2,0,-0.16632278937993927
PRV52695,5,200,40.0,50,2,0,-0.16341286031147523
PRV52696,3,96000,32000.0,51000,2,0,0.09253551810172211
PRV52697,5,650,130.0,200,4,0,-0.16672906434808699
PRV52698,123,41770,339.5934959349593,7000,4,0,-0.14731322291819887
PRV52699,12,13150,1095.8333333333333,9000,8,0,-0.14759981017256502
PRV52700,30,12300,410.0,3300,4,0,-0.17621452684597555
PRV52701,96,25610,266.7708333333333,3300,3,0,-0.16551387832119951
PRV52702,28,6750,241.07142857142856,1800,11,0,-0.1696821158525828
PRV52703,4,2700,675.0,2100,4,0,-0.16216796738734024
PRV52704,159,51790,325.72327044025155,3300,2,0,-0.14788129419106932
PRV52706,26,33190,1276.5384615384614,20000,16,0,-0.1307508115446826
PRV52708,31,40400,1303.225806451613,14000,10,0,-0.14038988524130025
PRV52709,13,2220,170.76923076923077,1100,2,0,-0.1787914961121
PRV52710,28,4410,157.5,700,10,0,-0.1678228912541283
PRV52711,28,9110,325.35714285714283,3300,5,0,-0.1785399427911295
PRV52713,60,14260,237.66666666666663,2300,2,0,-0.1711529594576452
PRV52714,5,710,142.0,500,4,0,-0.17071802376162404
PRV52715,3,200,66.66666666666667,80,3,0,-0.16693082509133556
PRV52717,129,211130,1636.6666666666667,41000,5,0,-0.05461178688375812
PRV52719,63,10840,172.06349206349208,2700,1,0,-0.166792924944498
PRV52720,50,15050,301.0,2700,8,0,-0.17445017377658617
PRV52721,7,1810,258.57142857142856,1400,5,0,-0.1731219824966329
PRV52722,283,147380,520.7773851590106,15000,6,0,-0.07499142843691842
PRV52723,181,219760,1214.1436464088397,42000,4,0,-0.040823658350749414
PRV52724,24,5040,210.0,2400,1,0,-0.17439513006127955
PRV52725,42,18850,448.8095238095238,9600,1,0,-0.158925693191724
PRV52726,2,380,190.0,300,1,0,-0.16965590629071514
PRV52727,12,2650,220.83333333333331,900,2,0,-0.17939401189690873
PRV52728,15,3140,209.33333333333331,500,6,0,-0.17228781610088856
PRV52729,2,500,250.0,400,1,0,-0.16986725443134537
PRV52731,23,4410,191.7391304347826,2000,2,0,-0.17666388573454306
PRV52732,10,2490,249.0,1900,1,0,-0.17269286916938048
PRV52733,1,30,30.0,30,1,0,-0.16250498731409774
PRV52736,1,50,50.0,50,1,0,-0.16396358104860242
PRV52738,62,17660,284.83870967741933,3200,1,0,-0.17355634032134426
PRV52739,53,11400,215.0943396226415,1800,2,0,-0.16687911386018056
PRV52740,34,6310,185.58823529411765,1300,2,0,-0.17372508249015056
PRV52741,2,80,40.0,60,1,0,-0.1642273802739676
PRV52742,6,1270,211.66666666666663,500,4,0,-0.17345305671030636
PRV52743,6,2070,345.0,700,2,0,-0.1752670078271058
PRV52744,2,400,200.0,200,2,0,-0.16850017525688465
PRV52745,156,47020,301.4102564102564,14010,2,0,-0.1253744979872526
PRV52746,1,50,50.0,50,1,0,-0.16396358104860242
PRV52747,21,7520,358.0952380952381,1900,1,0,-0.17398884063903414
PRV52748,10,610,61.0,200,2,0,-0.1711349961661992
PRV52750,26,10700,411.5384615384616,2300,1,0,-0.1709810207437596
PRV52751,3,300,100.0,200,2,0,-0.1697170059078167
PRV52752,2,560,280.0,500,1,0,-0.17214261018347943
PRV52753,2,130,65.0,100,2,0,-0.16675912376483432
PRV52754,1,10,10.0,10,1,0,-0.1613966994978372
PRV52755,11,5930,539.0909090909091,1900,2,0,-0.17483630854306975
PRV52756,4,220,55.0,90,3,0,-0.16509844380909217
PRV52757,1,50,50.0,50,1,0,-0.16396358104860242
PRV52758,4,130,32.5,80,4,0,-0.15997021999575434
PRV52760,5,4070,814.0,2900,2,0,-0.16405260313983122
PRV52761,11,4740,430.9090909090909,2500,4,0,-0.17770746877572408
PRV52763,1,50,50.0,50,1,0,-0.16396358104860242
PRV52764,3,450,150.0,400,2,0,-0.1715826860622815
PRV52766,11,2010,182.72727272727272,900,3,0,-0.17814677576247423
PRV52767,4,690,172.5,500,1,0,-0.17494855552674682
PRV52768,25,7310,292.4,3300,1,0,-0.1767313293911597
PRV52769,1,40,40.0,40,1,0,-0.1628659375466221
PRV52770,7,1090,155.71428571428572,500,2,0,-0.17604592660366675
PRV52771,4,250,62.5,100,2,0,-0.1671601606817883
PRV52772,12,2050,170.83333333333334,500,1,0,-0.1735659218957335
PRV52773,2,150,75.0,100,1,0,-0.1664302278519466
PRV52774,4,300,75.0,100,3,0,-0.16569677018019802
PRV52775,7,3790,541.4285714285714,2000,1,0,-0.16989224465701874
PRV52777,2,260,130.0,200,1,0,-0.1667222990191038
PRV52778,1,100,100.0,100,1,0,-0.16546806081221704
PRV52781,1,100,100.0,100,1,0,-0.16546806081221704
PRV52782,10,1730,173.0,1100,1,0,-0.17550209573357128
PRV52783,1,70,70.0,70,1,0,-0.16655022598790825
PRV52784,2,270,135.0,200,1,0,-0.1667222990191038
PRV52785,1,60,60.0,60,1,0,-0.1652606896469051
PRV52786,2,120,60.0,100,1,0,-0.16595282403260725
PRV52787,11,67000,6090.909090909091,11000,3,0,-0.10552968373748262
PRV52788,401,115280,287.48129675810475,3300,2,0,-0.0733509187910592
PRV52789,38,12500,328.94736842105266,2500,1,0,-0.17305352807672847
PRV52790,28,6860,245.0,1100,1,0,-0.1718257295993988
PRV52791,1,200,200.0,200,1,0,-0.166509409991149
PRV52792,5,320,64.0,100,1,0,-0.16412450323575623
PRV52793,17,4230,248.8235294117647,1500,1,0,-0.1763269763698544
PRV52794,1,30,30.0,30,1,0,-0.16250498731409774
PRV52795,19,6150,323.6842105263158,2700,11,0,-0.17440464723831278
PRV52796,48,16690,347.7083333333333,3300,2,0,-0.17658988061330105
PRV52797,1,300,300.0,300,1,0,-0.16612202267845916
PRV52798,56,18160,324.2857142857143,2500,1,0,-0.17087128417884284
PRV52799,2,150,75.0,100,1,0,-0.1664302278519466
PRV52800,8,1890,236.25,900,3,0,-0.17601424513868907
PRV52801,31,10510,339.03225806451616,3200,8,0,-0.17569547036075917
PRV52803,2,9000,4500.0,6000,2,0,-0.11237058430971969
PRV52804,1,36000,36000.0,36000,1,0,0.08646200513429236
PRV52806,2,16000,8000.0,10000,1,0,-0.08178132335132166
PRV52807,2,17000,8500.0,9000,1,0,-0.07691602690735666
PRV52808,5,31080,6216.0,11000,2,0,-0.104162927165527
PRV52810,6,76000,12666.666666666666,32000,1,0,-0.030253697366325827
PRV52813,17,142000,8352.941176470587,30000,4,0,-0.0659997541406162
PRV52814,2,6000,3000.0,3000,1,0,-0.1297080955810841
PRV52815,26,390000,15000.0,125000,4,1,0.1610153873142589
PRV52816,1,3000,3000.0,3000,1,0,-0.12864955686610752
PRV52818,39,9730,249.48717948717947,2500,19,0,-0.1674829157946514
PRV52820,32,6510,203.4375,1200,24,0,-0.15108812585763687
PRV52821,713,1822970,2556.760168302945,57000,14,1,0.1686162775614639
PRV52822,135,43480,322.0740740740741,3300,1,0,-0.15424924371051768
PRV52823,87,65100,748.2758620689655,14000,43,0,-0.10270550880990931
PRV52824,42,8740,208.0952380952381,3300,25,0,-0.15785093635890024
PRV52825,22,5870,266.8181818181818,1100,18,0,-0.15976002027611313
PRV52826,292,101600,347.94520547945206,3300,4,1,-0.09540925162780672
PRV52827,804,282060,350.82089552238807,3300,6,0,0.01084968168089484
PRV52828,44,221050,5023.863636363636,39000,10,1,-0.07197603521667734
PRV52829,533,226800,425.515947467167,11300,33,0,-0.010892706221686588
PRV52830,34,7250,213.23529411764707,2300,15,0,-0.16752307441142666
PRV52831,31,247920,7997.419354838709,57000,9,0,-0.022240246426471266
PRV52832,31,10180,328.38709677419354,3000,21,0,-0.16373288112064222
PRV52833,14,27460,1961.4285714285716,10000,8,0,-0.1392357578557301
PRV52835,57,140360,2462.4561403508774,26000,39,0,-0.07212573418015189
PRV52836,21,53680,2556.190476190476,29000,17,0,-0.10812404531416375
PRV52837,71,31930,449.7183098591549,15000,42,0,-0.1102054742623122
PRV52838,83,25230,303.9759036144578,3300,8,0,-0.1696661921407679
PRV52839,33,12290,372.4242424242424,3300,27,0,-0.15580104071993067
PRV52841,3,13320,4440.0,13000,3,0,-0.11250460392988593
PRV52842,445,396510,891.0337078651686,68000,14,0,0.04229388788929589
PRV52843,251,592160,2359.203187250996,57000,134,1,0.11294888324079033
PRV52844,129,46950,363.953488372093,8000,58,0,-0.0788366705071531
PRV52845,231,268340,1161.6450216450216,118000,24,0,0.09593080678714327
PRV52846,241,2117010,8784.273858921162,57000,48,1,0.1756932340381524
PRV52847,92,617430,6711.195652173913,57000,20,1,0.01228629310553031
PRV52848,25,5280,211.2,1200,21,0,-0.15738702547422062
PRV52849,14,45780,3270.0,29000,11,0,-0.10817477034949996
PRV52850,146,48470,331.986301369863,16000,6,0,-0.13163699413276242
PRV52851,37,67460,1823.2432432432436,16000,21,0,-0.12824095092743176
PRV52853,29,11050,381.0344827586207,3300,12,0,-0.17380468316681352
PRV52855,22,31800,1445.4545454545455,11000,13,0,-0.1449407098212004
PRV52857,459,196310,427.69063180827885,24000,21,0,-0.02938047591920273
PRV52858,80,164760,2059.5,33000,46,0,-0.05540471157165411
PRV52859,911,287930,316.059275521405,5200,24,0,0.03986885558541042
PRV52860,393,107830,274.3765903307888,3300,7,1,-0.0818825837364705
PRV52861,14,1770,126.42857142857144,500,14,0,-0.15913598232105297
PRV52862,76,432660,5692.894736842105,36000,28,0,-0.02867998649381176
PRV52863,52,14650,281.7307692307692,3300,15,0,-0.17361246224963633
PRV52864,28,12870,459.6428571428572,3300,16,0,-0.1700079397108794
PRV52865,66,82790,1254.3939393939395,38000,23,0,-0.08859968567197174
PRV52868,110,434120,3946.5454545454554,37000,30,1,-0.03418999460551808
PRV52869,62,94120,1518.0645161290322,39000,40,0,-0.06858364377740622
PRV52870,589,453380,769.7453310696095,52000,8,1,0.039368521580856686
PRV52872,108,47710,441.7592592592592,11100,36,0,-0.11385300918400271
PRV52873,69,16500,239.1304347826087,5300,12,0,-0.16218554667315566
PRV52875,12,1540,128.33333333333334,600,1,0,-0.17372234812094478
PRV52876,73,195980,2684.657534246576,42000,26,0,-0.06601550472860862
PRV52877,19,2450,128.94736842105263,1000,13,0,-0.16291268301543366
PRV52878,27,11700,433.3333333333333,3000,2,0,-0.17595983312408398
PRV52879,120,26880,224.0,3300,2,0,-0.15693592387509953
PRV52880,20,19560,978.0,11000,8,0,-0.1479174515865181
PRV52881,302,211510,700.364238410596,31000,12,0,-0.05024127762533043
PRV52882,41,14960,364.8780487804878,3300,5,0,-0.1749256918383042
PRV52884,707,237930,336.53465346534654,3300,4,1,-0.004146889758844474
PRV52886,70,24030,343.2857142857143,3070,2,0,-0.17235962335894572
PRV52887,530,383590,723.7547169811321,39000,13,1,0.007142507861554903
PRV52889,640,407500,636.71875,29000,35,0,0.02830483135391193
PRV52890,22,34950,1588.6363636363635,12000,8,0,-0.14430711503472843
PRV52891,19,2580,135.78947368421052,700,17,0,-0.15506316643829338
PRV52892,36,108690,3019.1666666666665,46000,24,0,-0.06842752047191697
PRV52893,362,131850,364.22651933701655,3300,9,0,-0.07126203906275907
PRV52895,81,26180,323.2098765432099,3300,4,0,-0.16996805414967853
PRV52896,142,300920,2119.154929577465,57000,17,0,-0.029313607602263148
PRV52897,45,9140,203.11111111111111,1100,24,0,-0.1512918061271702
PRV52898,114,535930,4701.140350877193,57000,35,0,-0.003971678250984656
PRV52899,1,30,30.0,30,1,0,-0.16250498731409774
PRV52901,85,23030,270.94117647058823,2300,2,0,-0.160033051294745
PRV52902,46,132250,2875.0,12000,14,0,-0.10226586817717925
PRV52903,200,1568110,7840.55,57000,26,1,0.13547685424039935
PRV52904,3,10230,3410.0,10000,2,0,-0.12368924180994967
PRV52905,130,25440,195.69230769230768,3300,4,0,-0.1573167767446471
PRV52907,183,53600,292.896174863388,3300,2,0,-0.1412133407259104
PRV52910,18,151600,8422.222222222223,57000,7,0,-0.02545537994593816
PRV52911,5,2060,412.0,1900,2,0,-0.1733986540152786
PRV52912,16,14640,915.0,13000,8,0,-0.1445578848140045
PRV52913,35,11600,331.42857142857144,2400,20,0,-0.16526084318015827
PRV52914,61,17170,281.4754098360656,2400,15,0,-0.1693942025737708
PRV52916,26,73130,2812.692307692308,26000,14,0,-0.11445297327365878
PRV52917,32,8870,277.1875,2100,11,0,-0.17024866792138582
PRV52918,22,114010,5182.272727272727,16000,5,0,-0.09453779971765641
PRV52919,66,14070,213.1818181818182,3300,8,0,-0.17529137508751746
PRV52920,17,14530,854.7058823529412,8000,9,0,-0.15308818213136866
PRV52921,46,27450,596.7391304347826,5000,17,0,-0.15852689096425504
PRV52922,33,49510,1500.3030303030305,10000,14,0,-0.14516419013805154
PRV52924,13,38730,2979.230769230769,18000,10,0,-0.12146506274249025
PRV52925,4,29000,7250.0,9000,1,0,-0.0832823323670121
PRV52926,17,53760,3162.3529411764707,35000,10,0,-0.09688879107806375
PRV52928,41,9260,225.85365853658536,1300,2,0,-0.17185568813470703
PRV52929,35,6770,193.42857142857144,2300,15,0,-0.1647786386703355
PRV52930,127,39290,309.37007874015745,3300,1,0,-0.15538451565662803
PRV52931,14,3010,215.0,1700,7,0,-0.17267363335452268
PRV52932,40,13830,345.75,2800,11,0,-0.17311216306271549
PRV52933,8,69390,8673.75,32000,3,1,-0.06891517481002252
PRV52934,32,8730,272.8125,2500,8,0,-0.17502779667998342
PRV52935,280,101800,363.57142857142856,3300,1,0,-0.09285772661544683
PRV52936,108,44340,410.55555555555554,10000,20,0,-0.13852798814752698
PRV52937,24,6030,251.25,3300,13,0,-0.17529712258822217
PRV52938,3,4270,1423.3333333333333,3300,2,0,-0.15462992876079185
PRV52940,9,950,105.55555555555556,600,1,0,-0.17301057873094045
PRV52941,43,13950,324.4186046511628,2700,3,0,-0.17520682372116342
PRV52942,43,10910,253.72093023255812,2800,2,0,-0.1749394343337482
PRV52943,35,6760,193.14285714285717,1200,1,0,-0.16951672941075452
PRV52944,4,4120,1030.0,3000,1,0,-0.1572360261107834
PRV52945,46,6870,149.34782608695653,1100,1,0,-0.16287676818621766
